357,World trade organisation: Indian perspective,341.7543,"Bagchi, Jayanta",9-Aug-03
358,Introduction to the constitution of India,342.020954,"Basu,Durga Das",9-Aug-03
359,Constitution of India,342.020954,"Bakshi, P. M.(sp. com.)",9-Aug-03
360,Constitution of India,342.020954,"Bakshi, P. M.(sp. com.)",29-Aug-03
361,Constitution of India,342.020954,"Bakshi, P. M.(sp. com.)",29-Aug-03
362,Constitution of India,342.020954,"Bakshi, P. M.(sp. com.)",29-Aug-03
363,Introduction to jurisprudence,340,"Singh, Avtar",29-Aug-03
364,Introduction to jurisprudence,340,"Singh, Avtar",29-Aug-03
365,Jurisprudence,340,"Dias, R. W. M.",9-Aug-03
366,Jurisprudence,340,"Dias, R. W. M.",29-Aug-03
367,Jurisprudence,340,"Dias, R. W. M.",29-Aug-03
368,Jurisprudence,340,"Dias, R. W. M.",29-Aug-03
369,Introduction to international law,341.754,"Starke, J. G.",9-Aug-03
370,Introduction to international law,341.754,"Starke, J. G.",29-Aug-03
371,Introduction to international law,341.754,"Starke, J. G.",29-Aug-03
372,Introduction to international law,341.754,"Starke, J. G.",29-Aug-03
373,Pollock and Mulla: the sale of goods act,346.065,"Ramamoorthy, K. (ed.)",9-Aug-03
374,Pollock and Mulla: the sale of goods act,346.065,"Ramamoorthy, K. (ed.)",9-Aug-03
375,"Law relating to Patents,Trade Marks, Copyrights, Designs etc.",346.0175,"Wadehra, B. L.",9-Aug-03
376,"Law relating to Patents,Trade Marks, Copyrights, Designs etc.",346.0175,"Wadehra, B. L.",29-Aug-03
377,Salmond on jurisprudence,340,"Fitzgerald, P. J.",22-Aug-03
378,Salmond on jurisprudence,340,"Fitzgerald, P. J.",22-Aug-03
379,Salmond on jurisprudence,340,"Fitzgerald, P. J.",22-Aug-03
380,Outlines of Indian legal history,348.01,"Jain, M. P.",9-Aug-03
381,Outlines of Indian legal history,348.01,"Jain, M. P.",29-Aug-03
382,Outlines of Indian legal history,348.01,"Jain, M. P.",29-Aug-03
383,Outlines of Indian legal history,348.01,"Jain, M. P.",29-Aug-03
384,India struggle for Independence 1857-1947,320.540954,"Chandra, Bipin",22-Aug-03
385,India struggle for independence 1857-1947,320.540954,"Chandra, Bipin",22-Aug-03
386,India struggle for independence 1857-1947,320.540954,"Chandra, Bipin",22-Aug-03
387,Advocacy,347.052,"Sherr, Avrom",9-Aug-03
388,Advocacy,347.052,"Sherr, Avrom",22-Aug-03
389,Advocacy,347.052,"Sherr, Avrom",22-Aug-03
390,Advocacy,347.052,"Sherr, Avrom",22-Aug-03
391,The Indian contract act,346.02,"Pathak, H. S.",9-Aug-03
392,The Indian contract act,346.02,"Pathak, H. S.",22-Aug-03
393,The Indian contract act,346.02,"Pathak, H. S.",22-Aug-03
394,The Indian contract act,346.02,"Pathak, H. S.",22-Aug-03
395,Introduction to the constitution of India,342.020954,"Basu, Durga Das",2-Sep-03
396,Introduction to the constitution of India,342.020954,"Basu, Durga Das",2-Sep-03
397,Introduction to the constitution of India,342.020954,"Basu, Durga Das",2-Sep-03
398,Legal research methodology,340.072,"Myneni, S. R.",9-Aug-03
399,Legal research methodology,340.072,"Myneni, S. R.",2-Sep-03
400,Ancient India,930.1954,"Mahajan, V. D.",22-Aug-03
401,Ancient India,930.1954,"Mahajan, V. D.",22-Aug-03
402,Ancient India,930.1954,"Mahajan, V. D.",22-Aug-03
403,Modern Indian history,930.1954,"Mahajan, V. D.",9-Aug-03
404,Modern Indian history,930.1954,"Mahajan, V. D.",22-Aug-03
405,Modern Indian history,930.1954,"Mahajan, V. D.",22-Aug-03
406,History of medieval India,954.02,"Mahajan, V. D.",2-Sep-03
407,History of medieval India,954.02,"Mahajan, V. D.",2-Sep-03
408,History of medieval India,954.02,"Mahajan, V. D.",2-Sep-03
409,Modern economic theory,330.9,"Dewett, K. K. and Adarsh Chand",9-Aug-03
410,Modern economic theory,330.9,"Dewett, K. K. and Adarsh Chand",2-Sep-03
411,Modern economic theory,330.9,"Dewett, K. K. and Adarsh Chand",2-Sep-03
412,High school english grammar and composition,410,"Martin, Wren",9-Aug-03
413,High school english grammar and composition,410,"Martin, Wren",29-Aug-03
414,High School English Grammar and Composition,410,"Martin, Wren",29-Aug-03
415,Law of contract and specific relief,346.02,"Singh, Avtar",29-Aug-03
416,Law of contract and specific relief,346.02,"Singh, Avtar",9-Aug-03
417,Introduction to law of partnership,346.0682,"Singh, Avtar",29-Aug-03
418,Introduction to law of partnership,346.0682,"Singh, Avtar",29-Aug-03
419,Introduction to law of partnership,346.0682,"Singh, Avtar",29-Aug-03
420,Introduction to law of partnership,346.0682,"Singh, Avtar",29-Aug-03
421,The Penguin history of early India,930.1954,"Thapar, Romila",9-Aug-03
422,Ansons law of contract,346.02,"Beatson, J.",9-Aug-03
423,Ansons law of contract,346.02,"Beatson, J.",2-Sep-03
424,Ansons law of contract,346.02,"Beatson, J.",2-Sep-03
425,Ansons law of contract,346.02,"Beatson, J.",2-Sep-03
426,Public finance,336,"Bhatia, H. L.",9-Aug-03
427,Public finance,336,"Bhatia, H. L.",29-Aug-03
428,Understanding the problems of Indian economy,330.0954,"Kapila, Uma",29-Aug-03
429,Understanding the problems of Indian economy,330.0954,"Kapila, Uma",29-Aug-03
430,Mercantile law,332.742,"Shukla, M. C.",9-Aug-03
431,Mercantile law,332.742,"Shukla, M. C.",22-Aug-03
432,Mercantile law,332.742,"Shukla, M. C.",22-Aug-03
433,Mercantile law,332.742,"Shukla, M. C.",22-Aug-03
434,Mercantile law,332.742,"Shukla, M. C.",22-Aug-03
435,Business organisation and management,658,"Singh, B. P.",9-Aug-03
436,Business organisation and management,658,"Singh, B. P.",22-Aug-03
437,Business organisation and management,658,"Singh, B. P.",22-Aug-03
438,Business organisation and management,658,"Singh, B. P.",22-Aug-03
439,Business organisation and management,658,"Singh, B. P.",22-Aug-03
440,Marketing management,658.84,"Kotler, Philip",9-Aug-03
441,Marketing management,658.84,"Kotler, Philip",22-Aug-03
442,Marketing management,658.84,"Kotler, Philip",22-Aug-03
443,Marketing management,658.84,"Kotler, Philip",22-Aug-03
444,Marketing management,658.84,"Kotler, Philip",22-Aug-03
445,Basic marketing: a global managerial approach,658.8,"Perreault, William D.",9-Aug-03
446,Basic marketing: a global managerial approach,658.8,"Perreault, William D.",22-Aug-03
447,Basic marketing: a global managerial approach,658.8,"Perreault, William D.",22-Aug-03
448,Basic marketing: a global managerial approach,658.8,"Perreault, William D.",22-Aug-03
449,Basic marketing: a global managerial approach,658.8,"Perreault, William D.",22-Aug-03
450,Personnel management,658.3112,"Flippo, Edwin B.",9-Aug-03
451,Personnel management,658.3112,"Flippo, Edwin B.",21-Aug-03
452,Personnel management,658.3112,"Flippo, Edwin B.",21-Aug-03
453,Personnel management,658.3112,"Flippo, Edwin B.",21-Aug-03
454,Personnel management,658.3112,"Flippo, Edwin B.",21-Aug-03
455,Enterpreneurship: strategies and resources,658.421,"Dollinger, Marc J.",9-Aug-03
456,Enterpreneurship: strategies and resources,658.421,"Dollinger, Marc J.",3-Sep-03
457,Enterpreneurship: strategies and resources,658.421,"Dollinger, Marc J.",3-Sep-03
458,Enterpreneurship: strategies and resources,658.421,"Dollinger, Marc J.",3-Sep-03
459,Enterpreneurship: strategies and resources,658.421,"Dollinger, Marc J.",3-Sep-03
460,Fundamentals of computers,4,"Rajaraman, V.",9-Aug-03
461,Fundamentals of computers,4,"Rajaraman, V.",22-Aug-03
462,Fundamentals of computers,4,"Rajaraman, V.",22-Aug-03
463,Fundamentals of computers,4,"Rajaraman, V.",22-Aug-03
464,Fundamentals of computers,4,"Rajaraman, V.",22-Aug-03
465,Principles and practice of management,658,"Prasad, L. M.",9-Aug-03
466,Principles and practice of management,658,"Prasad, L. M.",21-Aug-03
467,Principles and practice of management,658,"Prasad, L. M.",21-Aug-03
468,Principles and practice of management,658,"Prasad, L. M.",21-Aug-03
469,Principles and practice of management,658,"Prasad, L. M.",21-Aug-03
470,Statistical methods,1.422,"Gupta, S. P.",9-Aug-03
471,Statistical methods,1.422,"Gupta, S. P.",29-Aug-03
472,Statistical methods,1.422,"Gupta, S. P.",29-Aug-03
473,Statistical methods,1.422,"Gupta, S. P.",29-Aug-03
474,Statistical methods,1.422,"Gupta, S. P.",29-Aug-03
475,"Financial decision making: concepts, problems and cases",658.15,"Hampton, John J.",9-Aug-03
476,"Financial decision making: concepts, problems and cases",658.15,"Hampton, John J.",29-Aug-03
477,"Financial decision making: concepts, problems and cases",658.15,"Hampton, John J.",29-Aug-03
478,"Financial decision making: concepts, problems and cases",658.15,"Hampton, John J.",29-Aug-03
479,"Financial decision making: concepts, problems and cases",658.15,"Hampton, John J.",29-Aug-03
480,Essentials of management,658,"Koontz, Harold",9-Aug-03
481,Essentials of management,658,"Koontz, Harold",29-Aug-03
482,Essentials of management,658,"Koontz, Harold",29-Aug-03
483,Essentials of management,658,"Koontz, Harold",29-Aug-03
484,Essentials of management,658,"Koontz, Harold",29-Aug-03
485,Rapidex computer course: windows 95/98 edition,4,"Chavan, Shirish",9-Aug-03
486,Rapidex computer course: windows 95/98 edition,4,"Chavan, Shirish",22-Aug-03
487,Rapidex computer course: windows 95/98 edition,4,"Chavan, Shirish",22-Aug-03
488,Rapidex computer course: windows 95/98 edition,4,"Chavan, Shirish",22-Aug-03
489,Rapidex computer course: windows 95/98 edition,4,"Chavan, Shirish",22-Aug-03
490,Students' guide to income tax: including central sales tax(2003),336.24,"Singhania, Vinod K.",9-Aug-03
491,Students' guide to income tax: including central sales tax(2003),336.24,"Singhania, Vinod K.",27-Aug-03
492,Students' guide to income tax: including central sales tax(2003),336.24,"Singhania, Vinod K.",27-Aug-03
493,Students' guide to income tax: including central sales tax(2003),336.24,"Singhania, Vinod K.",27-Aug-03
494,Students' guide to income tax: including central sales tax(2003),336.24,"Singhania, Vinod K.",27-Aug-03
495,Modern business organisation and managemet,650,"Sherelakar, S. A.",9-Aug-03
496,Modern business organisation and managemet,650,"Sherelakar, S. A.",22-Aug-03
497,Modern business organisation and managemet,650,"Sherelakar, S. A.",22-Aug-03
498,Modern business organisation and managemet,650,"Sherelakar, S. A.",22-Aug-03
499,Modern business organisation and managemet,650,"Sherelakar, S. A.",22-Aug-03
500,The Human side of enterprise,658.9,"Mcgregor, Douglas",9-Aug-03
501,Fundamentals of financial management,658.15,"Rustogi, R. P.",9-Aug-03
502,Basic financial management,658.15,"Rustogi, R. P.",28-Feb-12
503,Fundamentals of financial management,658.15,"Rustogi, R. P.",3-Sep-03
504,Fundamentals of financial management,658.15,"Rustogi, R. P.",3-Sep-03
505,Fundamentals of financial management,658.15,"Rustogi, R. P.",3-Sep-03
506,Advanced economic theory,330,"Ahuja, H. L.",9-Aug-03
507,Advanced economic theory,330,"Ahuja, H. L.",22-Aug-03
508,Advanced economic theory,330,"Ahuja, H. L.",22-Aug-03
509,Advanced economic theory,330,"Ahuja, H. L.",22-Aug-03
510,Advanced economic theory,330,"Ahuja, H. L.",22-Aug-03
511,Advanced accounts,657.046,"Shukla, M. C.",9-Aug-03
512,Advanced accounts,657 A,"Shukla, M. C.",22-Aug-03
513,Advanced accounts,657 A,"Shukla, M. C.",22-Aug-03
514,Advanced accounts,657,"Shukla, M. C.",22-Aug-03
515,Advanced accounts,657 A,"Shukla, M. C.",22-Aug-03
516,Business communication,658.45,"Pal, Rajendra and J.S. Korlahalli",9-Aug-03
517,Business communication,658.45,"Pal, Rajendra and J.S. Korlahalli",22-Aug-03
518,Business communication,658.45,"Pal, Rajendra and J.S. Korlahalli",22-Aug-03
519,Business communication,658.45,"Pal, Rajendra and J.S. Korlahalli",22-Aug-03
520,Business communication,658.45,"Pal, Rajendra and J.S. Korlahalli",22-Aug-03
521,Elements of: mercantile Law,332.742,"Kapoor, N. D.",9-Aug-03
522,Elements of: mercantile Law,332.742,"Kapoor, N. D.",22-Aug-03
523,Elements of: mercantile Law,332.742,"Kapoor, N. D.",22-Aug-03
524,Elements of: mercantile Law,332.742,"Kapoor, N. D.",22-Aug-03
525,Elements of: mercantile Law,332.742,"Kapoor, N. D.",22-Aug-03
526,Analysis and design of information systems,4,"Senn, James A.",9-Aug-03
527,Analysis and design of information systems,4,"Senn, James A.",2-Sep-03
528,Analysis and design of information systems,4,"Senn, James A.",2-Sep-03
529,Analysis and design of information systems,4,"Senn, James A.",2-Sep-03
530,Analysis and design of information systems,4,"Senn, James A.",2-Sep-03
531,Financial management,658.153,"Pandey, I. M.",9-Aug-03
532,Financial management,658.153,"Pandey, I. M.",2-Sep-03
533,Financial management,658.153,"Pandey, I. M.",2-Sep-03
534,Financial management,658.153,"Pandey, I. M.",2-Sep-03
535,Financial management,658.153,"Pandey, I. M.",2-Sep-03
536,Organisational behaviour,302.35,"Aswathapa, K.",9-Aug-03
537,Organisational behaviour,302.35,"Aswathapa, K.",22-Aug-03
538,Organisational behaviour,302.35,"Aswathapa, K.",22-Aug-03
539,Organisational behaviour,302.35,"Aswathapa, K.",22-Aug-03
540,Organisational behaviour,302.35,"Aswathapa, K.",22-Aug-03
541,Business correspondence and report writing,650,"Sharma, R. C.",9-Aug-03
542,Business correspondence and report writing,650,"Sharma, R. C.",21-Aug-03
543,Business correspondence and report writing,650,"Sharma, R. C.",21-Aug-03
544,Business correspondence and report writing,650,"Sharma, R. C.",21-Aug-03
545,Business correspondence and report writing,650,"Sharma, R. C.",21-Aug-03
546,Financial accounting,657.48,"Tulsian, P. C.",9-Aug-03
547,Financial accounting,657.48,"Tulsian, P. C.",22-Aug-03
548,Financial accounting,657.48,"Tulsian, P. C.",22-Aug-03
549,Financial accounting,657.48,"Tulsian, P. C.",22-Aug-03
550,Financial accounting,657.48,"Tulsian, P. C.",22-Aug-03
551,Advanced accounting,657.046,"Maheshwari, S. N.and S. K. Maheshwari",9-Aug-03
552,Advanced accounting,657 A,"Maheshwari, S. N.and S. K. Maheshwari",22-Aug-03
553,Advanced accounting,657.046,"Maheshwari, S. N.and S. K. Maheshwari",22-Aug-03
554,Advanced accounting,657 A,"Maheshwari, S. N.and S. K. Maheshwari",22-Aug-03
555,Advanced accounting,657 A,"Maheshwari, S. N.and S. K. Maheshwari",22-Aug-03
556,Advanced accounting,657 A,"Maheshwari, S. N.and S. K. Maheshwari",9-Aug-03
557,Advanced accounting,657 A,"Maheshwari, S. N.and S. K. Maheshwari",22-Aug-03
558,Advanced accounting,657 A,"Maheshwari, S. N.and S. K. Maheshwari",22-Aug-03
559,Advanced accounting,657 A,"Maheshwari, S. N.and S. K. Maheshwari",22-Aug-03
560,Advanced accounting,657 A,"Maheshwari, S. N.and S. K. Maheshwari",22-Aug-03
561,Sales management,658.81,"Still, Richard R. and Govani Cundiff",9-Aug-03
562,Sales management,658.81,"Still, Richard R. and Govani Cundiff",21-Aug-03
563,Sales management,658.81,"Still, Richard R. and Govani Cundiff",21-Aug-03
564,Sales management,658.81,"Still, Richard R. and Govani Cundiff",21-Aug-03
565,Sales management,658.81,"Still, Richard R. and Govani Cundiff",21-Aug-03
566,Modern production/operations management,658.403,"Buffa, Elwood S.",9-Aug-03
567,Modern production/operations management,658.403,"Buffa, Elwood S.",2-Sep-03
568,Modern production/operations management,658.403,"Buffa, Elwood S.",2-Sep-03
569,Modern production/operations management,658.403,"Buffa, Elwood S.",2-Sep-03
570,Modern production/operations management,658.403,"Buffa, Elwood S.",2-Sep-03
571,Fundamentals of financial management,658.15,"Horne, James C. Van",9-Aug-03
572,Fundamentals of financial management,658.15,"Horne, James C. Van",2-Sep-03
573,Fundamentals of financial management,658.15,"Horne, James C. Van",2-Sep-03
574,Fundamentals of financial management,658.15,"Horne, James C. Van",2-Sep-03
575,Fundamentals of financial management,658.15,"Horne, James C. Van",2-Sep-03
576,An Introduction to positive economics,330,"Lipsey, Richard G. and K. Alec Chrystal",9-Aug-03
577,An Introduction to positive economics,330,"Lipsey, Richard G. and K. Alec Chrystal",22-Aug-03
578,An Introduction to positive economics,330,"Lipsey, Richard G. and K. Alec Chrystal",22-Aug-03
579,An Introduction to positive economics,330,"Lipsey, Richard G. and K. Alec Chrystal",22-Aug-03
580,An Introduction to positive economics,330,"Lipsey, Richard G. and K. Alec Chrystal",22-Aug-03
581,Business and government,650,"Cherunilam, Francis",9-Aug-03
582,Business and government,650,"Cherunilam, Francis",22-Aug-03
583,Business and government,650,"Cherunilam, Francis",22-Aug-03
584,Business and government,650,"Cherunilam, Francis",22-Aug-03
585,Business and government,650,"Cherunilam, Francis",22-Aug-03
586,Business environment,650,"Cherunilam, Francis",9-Aug-03
587,Business environment,650,"Cherunilam, Francis",29-Aug-03
588,Business environment,650,"Cherunilam, Francis",29-Aug-03
589,Business environment,650,"Cherunilam, Francis",29-Aug-03
590,Business environment,650,"Cherunilam, Francis",29-Aug-03
591,Mathematics for management: an introduction,510,"Raghavachari, M.",9-Aug-03
592,Mathematics for management: an introduction,510,"Raghavachari, M.",21-Aug-03
593,Mathematics for management: an introduction,510,"Raghavachari, M.",21-Aug-03
594,Mathematics for management: an introduction,510,"Raghavachari, M.",21-Aug-03
595,Mathematics for management: an introduction,510,"Raghavachari, M.",21-Aug-03
596,Computers and commonsense,4,"Hunt, Roger",9-Aug-03
597,Computers and commonsense,4,"Hunt, Roger",22-Aug-03
598,Computers and commonsense,4,"Hunt, Roger",22-Aug-03
599,Computers and commonsense,4,"Hunt, Roger",22-Aug-03
600,Computers and commonsense,4,"Hunt, Roger",22-Aug-03
601,Direct taxes: law and practice,336.294,"Singhania, Vinod K.",9-Aug-03
602,Direct taxes: law and practice,336.294,"Singhania, Vinod K.",29-Aug-03
603,Direct taxes: law and practice,336.294,"Singhania, Vinod K.",29-Aug-03
604,Direct taxes: law and practice,336.294,"Singhania, Vinod K.",29-Aug-03
605,Direct taxes: law and practice,336.294,"Singhania, Vinod K.",29-Aug-03
606,Mercantile law,332.742,"Kuchhal, M. C.",9-Aug-03
607,Mercantile law,332.742,"Kuchhal, M. C.",22-Aug-03
608,Mercantile law,332.742,"Kuchhal, M. C.",22-Aug-03
609,Mercantile law,332.742,"Kuchhal, M. C.",22-Aug-03
610,Mercantile law,332.742,"Kuchhal, M. C.",22-Aug-03
611,Introductory mathematics for economics and business,510,"Holden, K.",9-Aug-03
612,Introductory mathematics for economics and business,510,"Holden, K.",21-Aug-03
613,Introductory mathematics for economics and business,510,"Holden, K.",21-Aug-03
614,Introductory mathematics for economics and business,510,"Holden, K.",21-Aug-03
615,Introductory mathematics for economics and business,510,"Holden, K.",21-Aug-03
